1.146538815758039	0.9906364048710943	0.6320610079290423	0.6595487943322856	0.6450738883262659	0.639128592983109	0.6291259739698162	0.608626670942097	0.6025832664100849	0.6018369860303262	0.599333027254643	0.5898476835415492	0.5924929807017147	0.5881881438175356	0.584951417474228	0.5663906636493948	0.5318288154681359	0.5377366686748829	0.5121351498595162	0.5110272692674283	0.5050185793383697	0.4944934224897633	0.48687562511628735	0.47604567011505994	0.4645982757052118	0.45200358838933336	0.4402217034889636	0.4256549502790111	0.4231234066493107	0.4129665303774396	0.4072140435954969	0.4008645938306853	0.39531674128867766	0.38965621569555375	0.3827761449160447	0.3767788913948681	0.3723246536296256	0.36685843474067725	0.3612844502787351	0.3589534740006053	0.34992900474135635	0.34495645348860626	0.3453248345036562	0.3380068210799668	0.4153708908946312	0.33612279561852615	0.3353371987309063	0.33012789019600947	0.327949311523859	0.3270925842628887	0.3248069090750757	0.32328970383947947	0.3206776894865002	0.3185956261363608	0.3164674039573202	0.3148496483529507	0.31198222106347195	0.3110621721454164	0.30875540257290257	0.3103166120000244	0.3070516633213895	0.3044660733544843	0.30257253841990256	0.30263496265052847	0.29876421170130646	0.2965808784820524	0.29451593388841857	0.29241482141754543	0.2907077718215839	0.2910730314516102	0.2887740002432835	0.28754950664228246	0.28635110682793874	0.2849904565272263	0.2834459918869373	0.28167768844804836	0.2801849647647047	0.27970704858738493	0.27774668146818243	0.27669427397009627	0.2870748273349338	0.2742217944236179	0.2730063100565819	0.271458418427102	0.27205339545859414	0.268897110860753	0.26749334858266705	0.2658011612928306	0.2643825082737107	0.26320830010184404	0.26152646426883747	0.2600269613587872	0.25841720713905314	0.2572890126590849	0.25678264506464715	0.25535219955789984	0.2545170654805417	0.25400326691308955	0.2530684625120232	0.25195207480286874	0.2509828363157363	0.25100851867122304	0.24883348161491028	0.24790103958186507	0.24681201936936858	0.24575573089709474	0.24480873169991038	0.24420737683123822	0.24349440705188583	0.24258707590438572	0.24181381741219116	0.27594607886337913	0.24086901797986257	0.2402664190738004	0.23963736104636482	0.23902276599225275	0.2383423881689386	0.2380427409622872	0.23698887193924684	0.23624309490325968	0.23536064313982416	0.24391071646001386	0.2340591210616115	0.23608609191236354	0.23259007324414072	0.23177200939571513	0.23094569567378165	0.2300745620399872	0.22910476121311288	0.22794700990124175	0.22687849985525527	0.2257149892558805	0.22453501510420945	0.22359860534761739	0.22239585354067729	0.2217826105258286	0.22075097645348182	0.21987405482665512	0.21892120054554498	0.21788545020907213	0.2167299845284087	0.24006472644314408	0.21472293909803986	0.21344950092998718	0.21218380479653776	0.21103330412868998	0.20982376864537108	0.2086850433390092	0.20775751589338828	0.20679086321641035	0.20577005544087748	0.20473958210696566	0.20359432902480404	0.20241578157011142	0.33660060343620934	0.2382436454390742	0.24028339776157165	0.2218385715620505	0.5478145687894548	0.1993583081881067	0.20690704240375113	0.19746582802339588	0.19744752409966518	0.2728724242458271	0.1972393681102388	0.19527620148845845	0.19464285412860685	0.1981210398330471	0.19930316703974607	0.19255962309450206	0.19194451030851561	0.1911964213061549	0.19048199930819	0.1896903049743791	0.18883820722314248	0.18990748136906127	0.1869580836952531	0.18602587073070698	0.18542295430335645	0.1846528337810827	0.18399373878851796	0.18322466460728543	0.18251407080237028	0.18167805511189294	0.18124789433478564	0.18042364406720618	0.18163384062160826	0.18079884251255196	0.3117458148719632	0.17739693282244887	0.17641701267242021	0.17588311978288015	0.17623618858350112	0.17479477246418915	0.17417044728121783	0.17352159923091098	0.17277714214264517	0.17202066974136834	0.17127165427918953	0.17047270145050553	0.16971333485644968	0.16937530074406376	0.16895477880636986	0.16834010777358804	0.16774185816798093	0.1671657604073945	0.16679582592326336	0.16585627120986332	0.16508768955507147	0.1649834451649839	0.16361717983333857	0.16304274125373847	0.1624227167894859	0.16188196402124685	0.16134916387981416	0.16096927828375712	0.16048211457561148	0.1600939174460747	0.1596461474952277	0.16150686641472448	0.16268996155301707	0.15808064463634722	0.15749123755089087	0.15684050278459097	0.15613686901228782	0.1557496838260169	0.15527884221939392	0.15472176117760236	0.15401550682792164	0.1528961564376898	0.2180624588801093	0.15269960019018539	0.15204583046021328	0.15155180740713928	0.15242866456939572	0.15085510933866708	0.15068699861639656	0.15029447329262394	0.1499933850844569	0.1496767353411915	0.1493331172451577	0.14895353093674152	0.14854007075009462	0.14813832813790864	0.14778777314034666	0.14750474469472105	0.14714895037497022	0.1467919173238844	0.14647267218856672	0.1461726812702662	0.14590797145458145	0.14586890398243138	0.1453447537047363	0.14507080005656867	0.1446743509228548	0.14427339603365383	0.14381570924688958	0.14339102364137346	0.14288617125182906	0.1423211717032099	0.14175565377518942	0.14114804125663516	0.1407091722971394	0.1402471764710088	0.139895255385482	0.13974809186340278	0.1393294749635406	0.13906952413268853	0.13886118896181984	0.13861638764707596	0.1383622412786823	0.1380153761791143	0.1376356586100509	0.13723688901903233	0.1368400243627985	0.13845111674603783	0.1359885541352352	0.1355241919838875	0.13711844350941704	0.1348964911931434	0.13466960164307168	0.13450483898546292	0.1681986376671098	0.14089898390100392	0.13402280745926837	0.13382535464842404	0.13360370969266747	0.13335169826540888	0.13311645550130902	0.13282370068532767	0.13249089661929558	0.1321243064213228	0.13170886779807478	0.13149675745635006	0.13122467234557306	0.13099884945286275	0.1308011490293624	0.18107022660493124	0.1304040090628628	0.130168627817303	0.1299303037148891	0.13255574730573172	0.12945806815726868	0.12919655153100162	0.12897274074036513	0.12871708714064956	0.12842902133482245	0.1281268909841749	0.12785560682303335	0.127558254701018	0.1272565022204133	0.12693642495632743	0.12661040030515971	0.1263708515784693	0.12615310549895248	0.125926908952415	0.12570302430489502	0.12547423255403414	0.1252208808804563	0.12495319650921505	0.12466344023470673	0.12437105265917292	0.12408850235588302	0.12378076925971497	0.12353690538121982	0.2007582763321203	0.13170101675588122	0.32361699623691614	0.13212101022130168	0.12689478642862487	0.12347320987062144	0.1380732012561765	0.12284615861075368	0.1234480676400142	0.12243022099328682	0.12330707236988388	0.12203566495259911	0.12210161000866228	0.12176218624305254	0.12173591064977382	0.12150160164232988	0.12134204829440999	0.12119518518349155	0.12103408994407584	0.12085312183034086	0.12065191983342576	0.12044740218791036	0.12023583196668834	0.12002133646811902	0.1198259001099983	0.16854889779477578	0.11936313111607298	0.11914745408960989	0.11890903995650731	0.1336659649805654	0.11837037272083152	0.11808599035729597	0.1178025159575967	0.11929237873962086	0.11729835790574888	0.11705315418030175	0.16765709314827915	0.11671561898732677	0.11657241540997083	0.11640318398426627	0.1162166510103584	0.11603336611886059	0.11584542750673561	0.11563641274375433	0.11541022119360476	0.11519910361616321	0.11499331205825845	0.11476576265123356	0.11456356439353396	0.11440937366286465	0.11420926565560131	0.11663041795411441	0.11393569514613162	0.11378904056073057	0.11361468615183853	0.11342995562842707	0.11323186487366403	0.11304686458110104	0.11283611960096776	0.11266357209729068	0.11245526282894097	0.11221967969494857	0.1119588429838077	0.11171750267125942	0.11147980654135846	0.11135163871707697	0.11116109357616305	0.12098552111911884	0.1308715362507548	0.11306191024571437	0.1105517627343416	0.11035431871289274	0.11014767966592326	0.10992098266045676	0.10968738476466165	0.10946506704291097	0.10924410214940133	0.10906665170212879	0.10886318600756627	0.10865213432331498	0.10845898967785782	0.11282777131839994	0.10817818054133464	0.10826341913899011	0.10796420625305826	0.10779956498903107	0.10766983389961464	0.10750075695478192	0.10738534579204834	0.10723561966105954	0.10709942005220735	0.10698856057060428	0.10685727029875113	0.10671539549703676	0.10656900904824389	0.10641317419502004	0.1062495665097127	0.10607843462104616	0.10593961303682962	0.10578177066146195	0.10567027904615467	0.10552029042063064	0.1054035394566541	0.10524860337253336	0.10513319662525655	0.10500473131046453	0.10488231799344405	0.10476016547947073	0.10812944407820727	0.10449592437498853	0.10435215712307536	0.10419130364882176	0.10400535143881189	0.10380714780808349	0.10363728110846443	0.10350974086976682	0.10340802803786174	0.1032592965326685	0.10314027316711467	0.22854012613121175	0.10291569606243724	0.10277788928595212	0.10263150221525084	0.10254433042194228	0.10238714568555561	0.10658129896491139	0.10219234373676783	0.10201737208612227	0.10188433787262001	0.10171933623327692	0.10154977448773338	0.10135042513189241	0.10113601278403465	0.100934164577919	0.10069841578295081	0.1004622224932305	0.10025247959960962	0.10012263046934854	0.10005972646100789	0.09987040214607296	0.09972515675982323	0.09958310440475578	0.09941850905581977	0.09923337507442452	0.09914872290563516	0.09891353545822539	0.09873123718310778	0.09857184545189442	0.10280678905939322	0.09822647182477601	0.09802317827979908	0.09784811653844322	0.09770834642479974	0.09760961125083634	0.09750168210156708	0.09739473683590857	0.09727394561012737	0.09718566902484346	0.09698916572941312	0.0968107502815028	0.09663166988111753	0.09642117897088152	0.09621324405406641	0.09605480195008993	0.09586056789559744	0.09577518396736852	0.09567021238087181	0.09551048525609117	0.09763425372181471	0.09530344958987162	0.09513418267032483	0.09504548656796406	0.09492775287233264	0.09481612956927518	0.0946805719500658	0.09452579812220707	0.09437209307416757	0.09418595731344281	0.09399312439323242	0.09378438145804792	0.09359215878423426	0.09343108394023483	0.0933039395014493	0.09318534508754553	0.09303924234260419	0.09294559150403088	0.09282745775847025	0.09271964200720195	0.0925900951514047	0.09246748121110601	0.09234144071923849	0.09220852530566816	0.09209740357403678	0.0919669827564393	0.0918276622899343	0.09166798195599889	0.09154553891356411	0.09139199748507368	0.0912618038004433	0.09110580596207674	0.09095057594867906	0.09081400256482336	0.09073085637204217	0.09060588575996621	0.09050338115910486	0.09039284472295477	0.09025391277903394	0.09011744196767073	0.08998236837706025	0.08983278555655774	0.08970033550420395	0.08957007346620102	0.08943702907042264	0.089320548215562	0.08924732815104626	0.08911760112298454	0.08902827750241767	0.0889260941620825	0.088826488751393	0.0887094001923299	0.0885750547677381	0.08843670048163556	0.08830135649299034	0.0881817468634045	0.08804198221061411	0.08787989642992858	0.0877372126520438	0.08766021918288155	0.08749847783842062	0.08741887168320908	0.08731905024764755	0.08901386337208893	0.08718775332410841	0.0870862511020364	0.08700361721192638	0.08689530589275786	0.08680330326529775	0.08671478569099238	0.08663796870924391	0.08653099717020052	0.086449385832388	0.08634025524811371	0.08625918560760827	0.08615825518688827	0.08757296353285343	0.08619534271311141	0.08602342029249051	0.08594759247163702	0.0858898046503084	0.08580537977673584	0.08572863333148005	0.08564514355395417	0.08555849301949882	0.0854641888662072	0.08536296429598184	0.08525373656444339	0.09593614387337496	0.09608436989502002	0.08699214784430472	0.08493991707412972	0.0848540161107537	0.08480106467936908	0.08473461822348684	0.08466214972928918	0.0845791807753417	0.08449559803961121	0.08440763777170827	0.08430015508904813	0.08421507291264865	0.08409926598561056	0.0839833710458706	0.08383550726144585	0.08368687062231762	0.0835693967422151	0.0835369810518947	0.08344248769932086	0.08337293737046858	0.08331925531718876	0.08324253679757217	0.08318864619626719	0.08310235253447999	0.0830257007943114	0.08292447393853006	0.08283897960120695	0.08275476082645744	0.0826774929335011	0.08260339440906994	0.08253144747608263	0.08245441575569709	0.08236984402518147	0.08227637534520135	0.0821693556381376	0.08208753837443342	0.0819806329764721	0.08424044222167251	0.0818459053953953	0.08179172908767739	0.08172504815799655	0.08163906354204	0.08155248734357942	0.0814556954782686	0.08136146889259258	0.08126570238486279	0.08118410978279195	0.08112193140912007	0.08103221691653198	0.08096670721499823	0.08087947464518444	0.08079447188050912	0.08070990319780826	0.08065160328700553	0.08056430296225889	0.08049480467767078	0.08039727294566974	0.08029796137232506	0.08018456662044252	0.08010920178204597	0.08000896361702878	0.07992466977481025	0.07985578806673978	0.07978696152911957	0.07972616325570983	0.07964532794056361	0.07959175733668979	0.07950981675901497	0.07943525863032866	0.07932848071314445	0.07922018388572795	0.0791071676359436	0.07901873802117586	0.07893860072806175	0.07888601085310354	0.07882104980494306	0.07875596924450326	0.07871166445425955	0.07863128726096442	0.07856330623793706	0.07848438271994938	0.07843274053807057	0.07836692727537732	0.07830225892296139	0.0782238121325276	0.07815406510337945	0.07806305994394064	0.0779991654420933	0.07789822884934712	0.07780903903838783	0.07770004027989422	0.07763225260200544	0.08758440312479487	0.08136167310161127	0.07749536501307351	0.07743239333230581	0.07737825853688794	0.07732125477215755	0.07726117668894254	0.07718923840725256	0.07712575832537728	0.07705191922408978	0.07697462830655387	0.07985687656290963	0.07684617573505183	0.07678636951177617	0.07670619270806536	0.07664842494779267	0.07656452775214875	0.0765151561587614	0.07647129593867666	0.07643605630763214	0.0763796022017516	0.0763287485542698	0.0762585398521765	0.07621460039772482	0.07613519147140904	0.07609180452694743	0.07601381462923348	0.07594128346289619	0.1118760829624085	0.084342707017182	0.07604299368379924	0.07568686046608276	0.07561611989398839	0.07554142142575233	0.07548860526079981	0.07542217203930701	0.11236172678562593	0.07531718564832815	0.0752628923369439	0.07519898013384	0.07515619601347602	0.0750793188450798	0.07501776281091896	0.07493643959358315	0.07485920339493445	0.07479649700559116	0.07473776613590613	0.07468566800211521	0.07462068002348042	0.07454366032296245	0.07447514757698263	0.07438950721636674	0.07434808191121949	0.07430265440101912	0.07425259607291511	0.07420353203634258	0.07416851247192575	0.07412836101476176	0.07409122768207108	0.07404517164780663	0.07400166151539567	0.07394059674726354	0.07389603390683434	0.07383121106860675	0.0737788103890455	0.07570312913008394	0.07365054279226299	0.07359361787196693	0.07353791988302198	0.07347770076133397	0.073448336864487	0.07340762087519725	0.07336403041076811	0.0733175284035844	0.08242876368516805	0.09122254459121792	0.09289797450447715	0.07646140933142422	0.07314754432368993	0.07309190556513012	0.07304075856773092	0.07299256340835611	0.07293391401576242	0.07289145918139098	0.07284155455822437	0.07281322652055704	0.07275733901276997	0.07272717998843778	0.07267696537944557	0.07264244394264624	0.07259002065393037	0.07254993494390412	0.0724905422880887	0.07243748799781223	0.07237095284335757	0.07629997308168053	0.07224355748230805	0.07220271771460718	0.07214810907312935	0.07210665890487668	0.07206769813815214	0.07203423014362889	0.0719997529842742	0.07194986791903941	0.07189302776734899	0.07184227931810015	0.0717751555011819	0.07172496245594201	0.07173150259294188	0.07161662906280183	0.07156514735768342	0.07152535594178842	0.07146162403691186	0.07141009094921608	0.07134882318296927	0.07130935745142086	0.07127655632420515	0.07124167909066996	0.0711993380397829	0.07115110493415697	0.07109990283941524	0.07105848496690392	0.07100651227936516	0.07096271151241192	0.07089665422538069	0.07085216129429842	0.07077270052549833	0.07071229158044495	0.07064582890954094	0.07056914740788421	0.07047751711081744	0.07040368213926679	0.07037527332728083	0.07031055625549207	0.07027514777099443	0.07022404642672432	0.0701866938767156	0.07014898304727837	0.07010729841628831	0.07005222481745997	0.07000438810735356	0.06995063166922733	0.06990579610374996	0.06984296216959901	0.06979286682184199	0.069753666708315	0.06971299207159842	0.06967862375724766	0.0696470185159007	0.06960906588712772	0.06957069579658492	0.06952421379772548	0.06948972565670156	0.06943957888761282	0.06941542686320021	0.0693643348372769	0.0693158907313218	0.06925443169745776	0.06920225523852938	0.06913849909574996	0.06907703888038942	0.06899852164004038	0.0689221689343011	0.06885062243406137	0.06880840347662996	0.06878014876704638	0.06873282703455928	0.06869162001704748	0.06864759638350115	0.06861444320160782	0.0685634545500805	0.06852209122401437	0.06847519363857144	0.06898293412981833	0.06839438502807302	0.06835541383361438	0.06830174754314618	0.06826073718849571	0.06822725776817876	0.06820293222964184	0.06817199964542763	0.06813698739453564	0.06809228076718322	0.06805799465263614	0.06799980210410714	0.0679519110540682	0.067886481866122	0.06784983681816294	0.06780875098122924	0.06777421447675767	0.06772956592834001	0.06769099484912458	0.06763087010551647	0.06759071651857138	0.0675497102859433	0.06750796962233008	0.06746488915268459	0.06742787128163233	0.06738090303314859	0.06733648904613224	0.06728051292386804	0.06723570686363885	0.06719305086264575	0.06714653300379098	0.06709213332054383	0.06703871447102905	0.0669708366751544	0.06692020530088805	0.06687329662594017	0.06683114830484435	0.06678637763243653	0.06674486805353347	0.06669555765877713	0.06665582658420649	0.06660121099504751	0.06656121079534613	0.06649602946374428	0.06644557358987012	0.0663887365278025	0.06634226410486668	0.0662892711040566	0.12364749537823247	0.06620989301611795	0.0661614838103495	0.06610186486306792	0.06606002896026411	0.06600895039269868	0.0659707725206283	0.06591509267493367	0.06588265201389945	0.06582959964575018	0.06577145222511718	0.06570457593647845	0.0656394777033046	0.06557390222256321	0.06550593710478084	0.06543150310377203	0.06537225267513477	0.06532573518136849	0.06527522966265026	0.06524272274475776	0.06521814284986578	0.06518631171196519	0.06514952601673782	0.06510950666058231	0.06506800574489749	0.06502410609632193	0.06496362250670883	0.06491824542871023	0.06484320732713111	0.06480488880720012	0.06475380405931769	0.06469114989865028	0.06463008295804096	0.0645670597094787	0.06449873034097199	0.06444858142307011	0.06440657782164469	0.06435903082149527	0.06430722701797181	0.06425915504054952	0.06423049142997718	0.06419007746216446	0.06413272305155124	0.06409128913381582	0.06402526532662367	0.06397824655708222	0.063910913568342	0.06385068230532323	0.06379821805839304	0.0637459220897874	0.06367571554248096	0.0636069905102163	0.06352531971615703	0.06346093561971002	0.06339572487483072	0.06334944434372188	0.06329420901310348	0.06323956946505506	0.06316978328617863	0.06313327830309465	0.0630966246047275	0.06305869047453141	0.0630141208690855	0.0629707747078498	0.06291756952782748	0.06286990602697579	0.06282923839358327	0.06278701581950594	0.06273721472425407	0.0626990543627195	0.0626326604805304	0.06257478660668965	0.06251750417809136	0.06247115909679703	0.06242014976106488	0.06237204901373329	0.06233025430969512	0.06227782294123067	0.06221678776552594	0.06217089370059358	0.06212991108729525	0.062098484620370716	0.06204525724197949	0.06199994962505211	0.06194474846250794	0.061890708251771204	0.06181910687406508	0.06176226049083465	0.06167276485201127	0.061601543788126725	0.0615188078913625	0.061441055259948245	0.061386924988097176	0.061375295399972114	0.061330999986565375	0.061268048574948	0.06122138702371796	0.061182565945798746	0.06114135620042475	0.06112091697069783	0.06108266754448643	0.061050546312812426	0.06100796272764559	0.0609737621087916	0.06092796435836416	
